Identifier,rr,nt1,ft1,nt2,ft2,na1,fa1
Resistive,0.898363265,325.7271301,66.54782061,2275.803823,1977.546555,86.97048409,92.07319967
Resistive,0.911660745,294.273127,89.85707827,2003.526882,2126.382948,83.45939073,92.75670478
Resistive,0.874612051,278.7989665,117.6700902,1699.039496,2501.546063,81.85114463,83.28108394
Resistive,0.936359954,288.1895444,82.15234453,2201.09027,1806.95289,79.72602837,91.85088459
Resistive,0.818662047,212.3896965,53.42672907,1485.450146,2123.622522,74.83294332,89.31138134
Resistive,1.029364013,273.1593149,104.6955459,2383.629772,1935.371305,76.30868668,86.69256511
Resistive,0.811337783,240.0327311,134.5242215,2100.376352,2225.810323,76.56682799,86.05411021
Resistive,0.785645402,167.7446413,117.704346,2132.135571,2208.732613,82.88136626,88.99567525
Resistive,0.664613914,281.0655963,95.59113308,1963.834613,2281.980354,77.70429651,92.60863613
Resistive,0.877827086,297.3720085,55.93584102,2415.503562,2203.344673,72.83475826,86.01564796
Resistive,0.975776424,267.9066486,66.22650472,1671.536389,1998.497906,79.93323795,90.69015568
Resistive,0.911091005,159.7745508,106.2090237,2267.481881,2046.22487,76.54649272,88.09971828
Resistive,1.102242564,332.556153,53.95006663,2072.469108,1924.655316,81.22808903,86.78347578
Resistive,0.932661699,213.3611165,174.9759574,2178.795186,1568.192761,80.29702324,88.251204
Resistive,0.877377017,347.6274501,79.13389216,2437.238559,2688.002946,79.75088693,87.4176001
Resistive,0.924975867,313.4654414,133.494773,2117.050468,1989.824712,76.00451695,85.74642123
Resistive,0.838811256,193.4577517,90.78639414,1620.900398,1953.275899,79.52674893,93.29529989
Resistive,0.877717716,272.0923048,103.6262965,1880.538607,2282.912669,82.08020279,88.1862181
Resistive,0.999239748,258.9365675,82.9339135,1976.147212,1342.739252,78.77803379,85.67408285
Resistive,0.834348309,269.081043,82.45190334,2379.627324,1696.258056,81.02868197,88.75356609
Resistive,0.88372842,248.6789087,110.5219984,1715.87849,1848.558537,84.3776339,87.1609474
Resistive,0.918870431,263.3112795,62.03073242,1984.734158,1772.225585,82.20888462,99.70890293
Resistive,0.834906913,273.184398,105.956298,1806.737092,1954.967242,81.19265744,90.42293563
Resistive,0.893461019,274.5993732,58.90291667,1727.656381,1887.791481,86.70033249,88.87645941
Resistive,0.803284461,283.2618851,23.95593411,2111.284042,1927.166963,78.61743455,93.02693178
Resistive,0.751399055,261.0957828,130.8056167,2220.864069,1839.623742,79.93560187,86.38869394
Resistive,0.867681528,276.7437196,89.1427539,1977.302636,1684.899028,81.75080802,96.73068567
Resistive,0.888919371,304.6457637,114.5499885,2123.404691,2260.963298,80.24390782,89.45866235
Resistive,0.981864298,276.732509,66.53935768,2104.686672,2417.082304,88.30652966,90.87304138
Resistive,0.949771501,240.5040765,83.67759844,2029.09583,2055.508698,81.03725476,86.41407768
Resistive,0.896116513,224.1643087,138.1785886,1742.905754,2326.507468,86.2001505,94.10789892
Resistive,0.84072176,244.2375051,102.2044239,1960.861538,2079.170584,75.09673722,86.40217155
Resistive,0.791999684,263.0981985,72.62156923,2192.898059,2201.223176,77.84820791,89.47694101
Resistive,1.029173149,237.510994,96.27229219,1867.512514,1911.905079,74.05449642,85.66273818
Resistive,0.735289328,252.3594503,48.01679388,1884.137585,2079.701755,83.27193338,82.84847443
Resistive,0.879695498,195.868389,81.75628541,2332.858873,1950.93537,83.26936044,92.45730094
Resistive,0.83339045,291.4471543,84.60615937,2117.463142,2212.973465,79.08480836,89.9857619
Resistive,0.736793505,195.9017091,108.8086059,2001.529889,1965.054267,82.50925903,97.14796191
Resistive,0.835055231,277.8021934,109.6236423,1779.113695,2048.840062,88.72576552,88.95635
Resistive,0.841789741,255.4706918,75.96921914,2271.165193,2045.238697,82.78268308,87.4879848
Resistive,0.953462731,315.6123754,55.8331374,2125.661591,1913.639004,81.00551475,87.43202731
Resistive,0.695020299,316.0988864,99.13520909,2214.629618,1894.580146,80.53950238,86.4585377
Resistive,0.997981857,309.5560596,93.5416037,1848.63464,2048.304973,82.91974496,85.58846076
Resistive,0.763357385,325.5281301,66.55609249,2041.439486,1887.004311,77.94265433,91.39605398
Resistive,0.817463493,275.4542724,61.4211119,2434.540176,2046.814304,87.62680732,94.16703632
Resistive,0.823278575,305.2554416,52.50857687,2612.318785,1809.022669,80.4389243,90.23983719
Resistive,0.839885741,261.1621501,107.1107713,1812.428798,1739.588825,81.46004115,89.32767677
Resistive,0.820641316,306.4958536,120.0857875,1981.522201,2157.898519,82.68811026,92.3189274
Resistive,0.854711287,223.0814729,95.75766213,1965.606038,2511.703681,80.99338297,92.57354613
Resistive,0.942140264,270.1775208,84.18429284,2274.077203,2234.486717,81.55145178,83.29250129
Resistive,0.93248653,242.3470666,133.2034737,2550.572498,2168.48989,85.70297522,87.44180258
Resistive,0.752729981,251.3265402,68.44082037,2075.978549,1959.63827,77.95986749,88.93172217
Resistive,0.836380715,235.4532128,67.37212087,2183.905429,2066.192686,85.01556969,94.11472144
Resistive,0.92000072,261.0686782,144.7762068,2065.104933,2215.509826,77.55678325,86.28497131
Resistive,0.721998056,354.9068733,56.72371099,2111.632782,1977.574433,77.53923033,88.81996255
Resistive,0.832406553,279.538694,109.829666,2015.814758,1852.795708,73.78264551,92.09473418
Resistive,1.009999767,326.5290966,36.66234159,2325.756344,2365.45949,80.48915086,91.13417543
Resistive,0.938843626,279.6100144,141.547777,2442.629175,1351.049313,76.32070046,92.40051505
Resistive,0.847640899,298.0878775,68.74570037,1866.047572,1722.607651,82.04684896,98.44049625
Resistive,0.834486187,274.35787,88.06033103,2130.575632,1846.197046,81.40154589,89.63962351
Resistive,0.843862177,250.439432,94.77558197,2023.708122,2032.169164,88.73275846,100.1321751
Resistive,0.781739578,248.368907,14.47421609,1923.706153,2031.393893,81.27070557,89.63015889
Resistive,0.820377088,295.2714265,57.32615935,2119.22835,2384.422891,77.92668617,90.06032689
Resistive,0.739348506,206.0105713,72.12788125,2040.654217,1977.90807,76.27364955,90.03362645
Resistive,0.892153196,233.7089383,63.61521015,1849.070502,2091.634372,80.9113171,84.41360765
Resistive,0.720872385,182.6781117,78.12070803,2220.754075,2053.475523,75.38174632,85.23105341
Resistive,0.958254502,304.5058904,65.55866343,2275.463451,1909.526571,77.65544885,88.07243422
Resistive,0.981349797,228.8392793,78.59510149,1989.2079,2251.175797,87.93933153,91.19473922
Resistive,0.784288878,270.1284329,93.4358658,2044.51034,1808.669704,87.48312595,84.81498187
Resistive,0.917735933,243.0148849,59.15964655,1970.15906,1822.067376,86.21971348,81.26747571
Resistive,0.844575523,239.0277776,100.596579,2009.704966,2179.369078,84.87986261,89.87152718
Resistive,0.92187506,295.1210188,69.88753261,2070.911897,2246.41545,83.11299993,87.35172485
Resistive,0.975181771,270.2139682,82.56958879,2175.883482,2170.968143,70.60940094,90.48446502
Resistive,0.838413819,306.3630355,107.55389,2153.978683,2069.20803,82.61387354,98.14715855
Resistive,0.846631893,238.6745518,78.02124786,1778.654709,2009.504704,78.17218791,88.31906177
Resistive,0.798532361,246.3942362,121.0967174,2147.799824,1995.267161,75.26579978,81.95604628
Resistive,0.865203675,294.4443539,32.53202665,2148.646832,1872.178495,79.57532181,86.5684887
Resistive,0.800037622,289.565613,151.8819382,1670.255966,2115.399762,77.76283633,93.3232732
Resistive,0.844628339,277.2259827,111.4736184,1991.360032,1976.183691,82.18410629,91.95869048
Resistive,0.854516398,226.5597789,79.46589947,2186.975309,1903.358599,85.54197295,91.20642064
Resistive,0.860306739,239.7275481,82.18177188,2404.667042,2376.299141,86.76935421,86.39641493
Resistive,0.925091975,259.1134885,58.31847401,1966.727543,2187.240535,87.46249273,86.33298426
Resistive,0.885012898,226.7016337,55.31695868,1931.740819,2161.820313,72.58232145,82.98482437
Resistive,0.843287022,239.4942079,105.2251411,2018.586961,1778.094102,77.08231369,81.45226097
Resistive,0.822290553,219.4295858,102.401129,1770.40957,1968.796743,81.9036043,91.45775421
Resistive,0.880637297,224.4013752,87.11488733,2030.400792,1884.687989,77.98837658,88.52888999
Resistive,0.790654583,292.3197392,100.5899464,1932.746569,2143.912432,75.94356938,84.01375644
Resistive,0.874539343,254.9570821,87.89852703,1994.587414,2361.81996,83.37288339,87.47906941
Resistive,0.948011454,276.8268826,155.2587467,2057.841638,2075.737395,76.79964046,85.7385237
Resistive,0.959492067,230.4549901,146.8304255,1755.679172,2065.920937,79.45004722,90.08082395
Resistive,0.766378686,302.3487732,90.34023623,2200.766461,1424.662278,79.2580962,86.73680881
Resistive,0.719411492,357.6668671,28.97022783,1768.36024,2097.746754,79.37716488,93.38620901
Resistive,0.724517971,282.3426868,132.3563642,2018.307457,2362.883728,80.38100235,86.1115698
Resistive,0.760430416,219.4466439,28.9516732,1832.569129,1751.798549,84.04186459,84.92035984
Resistive,0.969694512,249.3363755,87.90645253,2068.042028,1894.747307,75.39982561,84.95673862
Resistive,1.020051485,211.613397,124.9297411,2065.783161,2065.884207,83.70169107,100.3532622
Resistive,0.758106733,268.4315774,138.913056,2139.125799,2112.722514,80.84076695,84.81794123
Resistive,0.845419879,285.6131443,28.31153389,2148.432024,1906.492434,82.10389221,95.02566699
Resistive,0.892411066,277.0865961,74.29369433,2168.830148,1737.442374,80.85806401,75.99629334
Resistive,0.978702461,345.579322,62.72951796,2160.25526,2391.719668,79.28025714,93.13450685
Resistive,0.809811977,241.1087777,61.17901926,1898.399641,2224.69656,79.32728638,88.06763331
Resistive,1.005590977,257.1807247,132.2828339,2227.231549,2475.445931,80.5788399,87.94794245
Resistive,0.844512877,292.1905022,66.76039821,1588.125629,2583.858695,83.12192201,82.47877629
Resistive,0.770611665,223.6204124,31.37089035,2292.692823,1674.926764,81.55920295,81.82435411
Resistive,0.767567809,316.8389264,83.39943147,2234.630323,2260.731583,86.92822129,93.30868645
Resistive,0.718830163,250.8824914,67.58631261,2647.370692,2055.222924,75.19640592,91.16936723
Resistive,0.942043845,206.8476918,82.57421563,1753.906155,2410.668988,77.75683316,92.03778391
Resistive,0.881978097,358.5694987,105.3024557,1735.371799,2216.606858,83.95720552,88.04197371
Resistive,0.942207662,287.8687954,67.93490435,2849.491968,1608.436945,83.7362697,89.69370463
Resistive,1.042620432,260.1303073,108.5570106,2292.104046,1946.250897,82.90146851,85.93574653
Resistive,0.90060238,266.9888357,86.98645229,2263.942806,2299.932488,77.70832779,87.45826507
Resistive,1.006304427,224.7493432,127.8406551,2049.22407,1914.692972,82.09353188,94.8045598
Resistive,0.857589332,239.2327717,111.2461715,1634.290454,1871.773809,74.56197931,88.92297573
Resistive,0.870820987,188.1954156,90.97904546,2159.09199,1938.492542,72.07378394,89.58589814
Resistive,0.813283808,328.4615318,112.8972547,1917.759457,1595.463982,80.68059096,86.28783335
Resistive,0.964497445,212.9999579,25.79113231,1818.512206,2107.541596,76.49773167,96.73705256
Resistive,0.90602157,269.0686038,75.60433571,2614.80145,2063.612402,80.22169715,90.89988835
Resistive,0.863178858,280.1754052,100.0480755,2243.242028,2501.061012,79.07287679,84.88089676
Resistive,0.874863156,230.5680211,129.4926841,1948.634465,2037.088859,78.24252092,90.63254316
Resistive,0.883798956,292.9312859,113.664969,2069.646744,2008.508387,80.11056238,89.89712358
Resistive,0.908585999,266.7035373,105.7495989,2106.965206,1906.598457,84.80793012,90.32513983
Resistive,0.837099727,266.3464831,71.86008137,2085.148469,1927.685777,84.58452834,96.07667202
Resistive,0.833312949,290.6320658,122.4118675,2236.0926,1936.58484,69.63444702,79.13644313
Resistive,0.75087776,282.7031806,164.8327342,2160.183304,2061.229949,84.0300605,84.06295665
Resistive,0.835928978,267.3181739,88.15764057,2336.840904,2299.350535,83.43850364,89.30845824
Resistive,0.875610185,296.4571822,92.92940433,2283.759223,1874.630641,87.54513448,88.50512661
Resistive,0.823191471,221.1948704,40.73745989,2394.51909,1900.532755,76.03924404,90.58328052
Resistive,0.890815989,237.9983091,154.848624,2249.338507,2452.143485,82.98469475,97.27137473
Resistive,0.882761649,227.839799,90.85043343,1642.085296,1836.472428,68.40558967,93.18447206
Resistive,0.842153233,248.1980736,65.99372971,1658.901489,1974.089234,79.98805768,87.28849173
Resistive,0.853963919,321.93807,124.2389923,1658.277505,1820.27311,78.13327987,92.48923076
Resistive,0.784337723,260.0948183,96.10034758,1867.682708,2219.992359,76.36219191,90.54755794
Resistive,0.878571651,317.6785742,96.30845128,1842.296044,2104.519001,81.53434405,95.66223896
Resistive,0.767219161,249.8751283,131.5532318,2163.403617,1981.839751,77.03299784,87.01463061
Resistive,0.959551364,262.1698509,115.8197089,1993.648944,2086.273072,74.90901609,91.02210538
Resistive,0.811321062,302.4242062,150.75475,2745.891626,1931.163055,82.68523237,83.33128108
Resistive,0.799474481,208.6827282,36.46920724,1623.173357,1653.720463,83.55507401,89.57478152
Resistive,0.844902865,202.2889101,127.5542763,2352.473064,2298.893566,85.88858796,85.42477259
Resistive,0.81010578,266.7369388,109.497177,1985.152804,1918.643084,79.4481898,98.03604743
Resistive,0.809326437,253.3653974,48.90493979,1780.256866,1896.251495,85.69041547,92.84969651
Resistive,0.740607057,246.4644996,68.81577228,2303.104756,2234.951553,89.24817978,83.5356572
Resistive,0.885167988,236.0576773,90.51313406,1981.460402,1535.018996,78.78772285,89.68952493
Resistive,0.972903218,297.2738033,120.4997835,2300.782051,1983.061318,81.86219038,85.62979428
Resistive,0.912229084,335.554686,106.6343094,2099.265831,1791.141667,81.23110942,95.68297659
Resistive,0.726513139,263.6937321,46.52884033,1573.378531,1899.504464,76.57985651,98.64216857
Resistive,0.715183239,283.6806012,83.0251113,2368.554965,2201.602069,77.98562965,86.05155775
Resistive,0.792541933,237.3105228,69.33222719,2293.856085,1866.49481,78.95494661,93.87685162
Resistive,0.8277126,304.9393257,59.62990446,1802.390006,2131.689235,78.07791228,87.99839979
Resistive,0.790046222,311.9493691,85.42061092,2202.345701,2432.478991,76.11224353,87.79961381
Resistive,1.008913227,307.1029029,116.9970078,2157.426733,2270.844824,77.85443936,89.00696574
Resistive,0.816347732,256.0418904,107.7646312,2048.506366,2084.58154,86.3808388,84.20690118
Resistive,0.869884207,259.3786038,136.8338917,1911.763493,1812.920277,78.47325308,87.26171364
Resistive,0.800400917,232.3469989,58.78811786,2043.198357,2571.429517,81.95976435,86.36961107
Resistive,0.819018705,242.3904777,103.6532614,1887.67408,1783.664936,84.87004948,96.35051958
Resistive,0.876834917,258.4557775,68.97896557,1761.695562,1869.571295,87.54161722,90.65148649
Resistive,0.782620209,346.9890785,59.64377717,2506.074962,1954.631221,88.38429665,88.17453709
Resistive,0.819400566,245.7419467,77.5292933,2014.536528,2224.707662,85.19380772,86.32799525
Resistive,0.927044166,176.0633688,93.08654036,2353.631461,1759.674479,80.8535556,87.00934394
Resistive,0.9533768,231.572915,87.47989597,1890.339173,1651.059532,81.15676777,92.36791139
Resistive,0.789541456,304.1241561,98.9958234,1883.515833,1782.434684,84.03356074,93.76355907
Resistive,0.900425363,233.1959258,145.1198625,2039.761239,2026.00241,86.02330776,85.59573754
Resistive,0.860641329,269.3875,63.77244241,2123.497028,2300.623902,82.87216698,89.70409036
Resistive,0.97509235,254.5158547,111.9040448,1986.428344,2124.344884,78.89784798,96.2444663
Resistive,0.914204429,319.4045801,116.7515691,2157.150959,2377.819804,81.85039593,87.73255502
Resistive,0.784049368,257.1766017,128.3382378,2135.16815,2010.874188,82.58428013,85.0887983
Resistive,0.693314855,231.7041562,122.1637869,1817.61251,2246.028239,77.39240656,84.76024898
Resistive,0.918274258,286.3879251,94.93993033,2206.468972,1743.759368,78.35290785,87.88170792
Resistive,0.917463474,306.1005854,53.37825378,2240.937873,2120.492719,81.18798414,82.77709927
Resistive,0.941223759,298.5635488,98.02252763,2128.118897,2382.123965,83.68525999,88.72456631
Resistive,0.758759536,271.1292301,77.42860806,1842.22401,1865.430837,76.08563232,92.65846881
Resistive,0.858008747,265.6363205,53.9160032,1902.213835,2005.156486,74.0685947,86.59014124
Resistive,0.78576573,266.960122,98.54297882,2042.52224,2214.777719,76.49790064,94.3194564
Resistive,0.659287691,238.3514658,78.67146443,1763.337151,1779.335894,77.33480127,91.48393909
Resistive,0.846071654,332.6594024,92.82780938,1908.433646,2126.466531,80.49669232,89.08938522
Resistive,0.875111717,254.1023594,117.9170922,1912.848947,1928.771924,85.02542039,87.42180126
Resistive,0.790607578,308.1395582,79.51153643,1994.354876,1891.198694,81.19371532,89.89912842
Resistive,0.886099757,273.7880057,77.72168105,2265.800256,2264.66144,76.71283712,88.30116908
Resistive,0.876579642,275.6033408,75.49793095,2064.309902,2202.429186,76.21839934,88.12755743
Resistive,0.938068252,226.1950515,66.74552522,2072.556515,2060.819282,78.89167161,96.70214675
Resistive,0.863842481,235.2909997,67.24552178,1881.640282,1987.465936,75.83378055,87.32481573
Resistive,0.810622607,244.9176064,56.82004461,1744.968933,1836.78238,79.64521665,90.8365723
Resistive,0.759729139,268.178434,58.21921328,2064.307146,2128.761249,81.83266883,89.49371498
Resistive,0.912995523,182.6635399,106.1882261,1878.213527,1981.824422,79.28698217,93.18110146
Resistive,0.902042576,219.026429,86.7538992,2171.806771,1536.703759,74.78397371,86.53007216
Resistive,0.930022424,241.6732739,94.03328498,1622.020731,1952.238089,78.14397256,89.00324628
Resistive,0.780138253,283.7854942,107.9835327,2475.304015,1981.516057,83.25141308,84.9404102
Resistive,0.838288528,308.3755141,82.3493657,1993.942954,2205.874548,76.02355954,86.28545288
Resistive,0.877165186,266.1923384,132.0141923,2042.070477,1786.307391,81.31261008,92.15047104
Resistive,0.909444739,267.9021009,87.82425805,1852.447643,1617.767795,80.60109568,89.93488082
Resistive,0.866934711,274.1271465,122.4604214,1781.614299,2231.92031,81.85281629,87.00080753
Resistive,0.777715896,298.1472785,83.19767908,2151.349159,2036.146237,81.43993384,85.37535353
Resistive,0.886284523,260.7824799,39.38910441,1960.667046,1679.584025,81.50783073,93.47805459
Resistive,0.857309292,265.2130705,112.4055475,2360.633949,2176.335023,81.10321008,82.05467245
Resistive,0.852903678,271.2573207,143.8214181,1918.129522,2229.710812,80.2978987,93.5359487
Resistive,0.939088801,161.3907684,63.81303914,1856.747674,1697.146206,78.89966802,84.51410103
Resistive,0.820718242,288.243515,110.2874715,2232.322002,2026.422837,79.77925892,95.70247694
Resistive,0.914533323,208.8516431,76.58762945,1824.986952,1894.118551,77.8845216,91.95441777
Resistive,0.752917406,255.8793991,54.1645631,2106.525829,2151.570257,77.44966582,87.6667042
Resistive,0.80872332,271.9618567,89.7656607,2212.777477,2366.41919,81.92049823,89.56975295
Resistive,0.83416916,315.227318,110.160357,1820.582646,1919.227738,78.2036347,90.07707701
Resistive,0.856043826,277.5759357,96.97040351,2588.471585,1648.587694,77.45293641,90.32367248
Resistive,0.855531736,251.1153657,39.63892062,2165.379977,2163.194105,77.19637888,86.20948447
Resistive,0.732205706,204.3504751,81.06327241,2172.776093,1940.625646,76.40443155,95.13749879
Resistive,0.93723944,244.6563248,-23.60144606,1962.489839,2126.042687,77.78540492,92.65953328
Resistive,0.923570916,292.6719948,56.53357555,2089.855943,2311.485937,78.95642792,86.85619767
Resistive,0.887642369,232.8477441,77.7891348,2492.691257,1929.3291,77.99896796,92.74022145
Resistive,0.865567763,295.9204651,97.81387505,2122.853618,2024.483672,79.5597584,83.21498304
Resistive,0.785579545,241.2518207,152.3009801,2483.72001,2265.664011,79.77710285,85.18049346
Resistive,0.995181549,232.1026094,71.63040843,1969.616793,2042.673528,87.5623958,92.69860586
Resistive,0.881707875,256.2800919,82.74604014,1731.398784,1792.550818,76.90756604,92.8213803
Resistive,0.778171238,303.4527628,111.3831315,1954.292107,1617.093029,76.08050409,90.47643155
Resistive,0.779863918,265.4756631,104.2637936,2113.811856,2306.230993,81.95992699,88.51775872
Resistive,0.880889117,223.6552863,93.3501677,2048.21978,1823.626321,75.16486298,87.07195841
Resistive,0.92904573,245.1664659,39.84053928,2147.097937,1909.445495,81.27253301,92.18619846
Resistive,0.836541528,230.6529523,114.940227,2067.788106,2052.673424,79.03277856,90.56756567
Resistive,0.836513126,320.1864621,150.1000337,2380.286478,2231.919033,79.84201001,90.77357735
Resistive,0.999125144,302.0419508,146.83526,1757.379045,2079.193445,82.64733094,95.54342309
Resistive,0.893205705,263.274299,78.2267199,2111.773635,2071.43998,81.0047011,88.99680652
Resistive,0.985922108,251.8929713,76.94970066,2251.404361,1937.85902,78.03360209,84.49387168
Resistive,0.854526634,321.0127907,109.6647227,1835.252393,1647.494021,82.39194276,92.13482336
Resistive,0.877020936,295.7342341,48.22836975,2135.497981,1552.34718,76.66312567,94.03149786
Resistive,1.007477896,231.2090692,122.1353053,1786.296949,1872.219685,84.31424436,89.29461377
Resistive,0.796578322,208.1971002,116.6858052,1683.21567,2070.413237,82.72005606,88.23769283
Resistive,0.973808292,291.9597144,131.9676544,2181.694439,1940.440455,71.81420882,94.87295086
Resistive,0.815562075,271.9839332,113.8758632,2192.236784,2164.589115,75.22063984,97.31375773
Resistive,0.783691125,245.2767933,120.0272876,2153.836122,2036.980746,76.49894584,94.48048929
Resistive,0.824886396,254.8223828,73.30553484,2077.362458,1968.536485,74.8823511,84.39449036
Resistive,0.754378459,251.3773691,48.51214348,2158.857401,2019.840353,81.64441606,82.34122402
Resistive,0.883037343,286.8898798,86.03609753,1942.821409,1866.675418,85.98644152,88.40554778
Resistive,0.896392321,229.0975247,69.1109383,2313.15184,2224.933992,78.30831825,85.22332271
Resistive,0.817434932,194.5218342,62.09630776,1615.522113,2109.048028,78.37773426,86.282832
Resistive,0.873063191,281.4660297,54.5635571,1941.756785,2062.363423,74.28350267,82.00413228
Resistive,0.934746838,355.9702985,92.81386704,2092.640412,2252.467037,83.33484163,96.29446929
Resistive,0.645952585,222.5713972,90.4360501,2286.679635,2385.309415,84.30502972,88.97476593
Resistive,0.870065978,305.9196036,115.1561651,1946.926996,2043.978782,77.45609991,87.40396609
Resistive,0.803400949,291.4765672,119.3853929,2079.527178,2108.108391,78.90466409,91.80075739
Resistive,0.923506943,270.8722784,143.0500191,2459.527678,2240.455712,79.42014386,95.24241704
Resistive,0.841263987,239.9437932,102.9116762,2195.450718,1633.808542,81.08598904,82.42375392
Resistive,0.845040581,241.540727,88.9684944,1987.337507,1762.199768,71.92561192,86.20047723
Resistive,0.964774239,244.6400374,97.2037127,2000.895441,2182.38616,85.02726676,86.48927518
Resistive,0.960870258,239.973494,110.1228946,1871.171962,2047.281655,80.42082948,90.57786855
Resistive,0.936019492,201.2130273,74.50506259,2168.831187,1985.594573,79.73030447,90.9211777
Resistive,0.927815134,237.5962163,102.4818369,2235.207786,1641.025105,83.83195123,91.06176347
Resistive,0.763976101,256.9077033,121.5125622,1916.563999,2054.024049,83.52904894,90.20281916
Resistive,0.871603998,266.9667951,115.1499839,2044.19305,1930.116775,86.86837278,90.26846487
Resistive,0.866491521,245.0037551,110.7557474,2464.87641,1869.166737,77.88942517,100.0474593
Resistive,0.87669431,280.7043113,102.6385253,1844.557698,2074.441856,74.81636614,85.28156144
Resistive,0.913193645,223.3178573,99.98446556,1925.060131,2223.977344,78.62510923,89.79318044
Resistive,0.935537001,335.4195934,74.53585887,2277.548113,2083.257051,84.90433686,84.57211403
Resistive,0.856555409,319.9641339,97.3241616,1653.428478,1735.796445,85.87720198,88.10958731
Resistive,0.751365685,227.5713424,146.197033,2203.691709,2082.643461,76.81828792,86.90510495
Resistive,0.718867082,300.2842312,67.04428894,2092.711547,2111.189371,85.27508711,94.23196018
Resistive,0.799493578,235.4967655,48.94644172,2114.506344,1820.151997,84.90719728,88.72610396
Resistive,0.937681299,171.830657,31.81462096,2010.58616,2240.496118,79.687876,91.6121152
Resistive,0.792172559,271.0363596,131.7688977,1924.715643,1687.159401,83.06466457,87.14411531
Resistive,0.894147527,272.0046589,97.89292407,1847.161779,1787.632357,73.0150929,86.44727383
Resistive,0.882477825,235.542473,51.32899377,1722.033984,2097.36622,76.32875151,94.43540066
Resistive,0.984213465,264.1672156,51.50604295,2248.980995,2062.124062,71.74128663,86.15670648
Resistive,0.683829123,222.9621845,90.77231825,2333.53859,1952.942793,74.07335165,86.33528324
Resistive,0.809012079,314.1233736,54.66857052,2143.328334,2186.839427,81.11735909,85.94366235
Resistive,1.04219049,260.7714269,57.737161,2236.126028,1961.592015,74.6339486,83.77864141
Resistive,0.745530864,279.636062,61.31624723,2106.417323,2629.048924,79.3204188,87.11621542
Resistive,0.753873258,257.8924687,100.2446812,2114.102117,2257.43223,77.97095871,93.20803732
Resistive,0.662021759,295.5157567,110.7964292,1848.295742,2011.565455,85.13977649,84.98967823
Resistive,0.808312042,311.373841,83.42420451,2128.270545,2190.254525,72.82491444,88.90963651
Resistive,0.988628018,320.2828406,127.8644944,2229.143595,2446.888358,80.04559703,86.70168124
Resistive,0.876595982,258.2715026,88.7020374,1832.500153,1842.862791,84.58472447,79.62622753
Resistive,0.891361677,255.064926,142.3067919,2049.929323,1920.227669,78.63577523,81.8804919
Resistive,0.89760801,274.810296,75.76820071,2412.780217,2366.680337,72.99548677,88.86042668
Resistive,0.726954335,259.6408226,77.17955503,2443.583668,1863.768822,75.62688918,95.92302686
Resistive,0.862594657,289.7398902,128.0277305,1938.140838,1728.885821,84.22472371,95.79551461
Resistive,0.887789887,273.0175082,138.3464257,1982.344129,1981.990462,86.9661849,86.42448238
Resistive,0.763642393,232.132463,96.44196667,1958.486345,2168.751946,73.86740919,95.01901321
Resistive,0.9975211,201.6513697,61.62575475,1820.677436,2248.22023,76.4280522,93.70689843
Resistive,0.754242102,257.3820241,80.87725487,2165.592369,2090.376527,77.97180723,92.37170897
Resistive,0.763266529,301.8745223,86.98610617,2022.516525,2168.365992,79.76246629,87.99753923
Resistive,0.719377498,227.2826299,90.71940121,2222.375403,2204.78647,84.90182503,86.03073042
Resistive,0.909089412,211.1446811,65.53141674,2189.660437,2158.135143,77.37544698,91.53895408
Resistive,0.839338491,236.9382662,82.31514384,2147.834172,2032.39081,85.1204763,84.68821973
Resistive,0.820846431,253.6950438,54.97605469,1852.518184,2389.321184,88.16529214,87.84087082
Resistive,0.911852693,262.0476165,86.29310843,2159.58282,2178.404932,80.46705018,82.40891636
Resistive,0.937956326,282.6933449,113.9925329,2324.560202,2163.27816,77.49000296,92.40490479
Resistive,0.862722814,253.2061043,80.87932699,2272.492173,1804.646699,89.02067313,87.3592987
Resistive,0.784122559,215.2910928,52.97967339,2073.882662,2054.848245,82.22764399,90.52157523
Resistive,0.829263866,270.0294394,102.7199992,2231.633756,2184.697471,77.03320832,90.33661925
Resistive,0.950402991,264.8675619,127.3429232,2217.238053,2016.04829,78.34902253,84.21920163
Resistive,0.784744132,248.5907892,62.06676761,2056.060551,1889.713386,79.09666916,88.74019797
Resistive,0.698271143,246.7489463,126.5899207,2019.967928,1955.430509,80.42095834,93.10891684
Resistive,0.86174227,271.9346893,118.8992694,2170.073035,1751.641874,81.41234796,89.4224176
Resistive,0.849989851,285.1221862,43.48142193,2264.243635,2013.870067,83.12440976,90.77934614
Resistive,0.916513081,298.1679982,96.33747935,1916.045657,2061.589289,80.76521653,87.73848923
Resistive,0.912475686,206.7660552,82.00949325,2529.60068,2214.857488,82.11985836,89.66679008
Resistive,0.913680201,216.769936,84.09671271,1989.042521,2225.760306,79.10270174,93.18918944
Resistive,0.837906642,280.750087,58.89110788,2026.775645,1964.341627,81.41767715,86.47830926
Resistive,0.916569734,293.8742595,109.781531,2012.928426,2486.359217,86.80919318,93.12289793
Resistive,0.935326992,251.5888269,102.4638609,2349.308957,2044.299267,80.09364263,95.46137906
Resistive,0.918739926,217.8991586,65.36338086,2090.780166,1973.654176,79.04941246,81.86928593
Resistive,0.880717677,229.1873804,171.9552565,1983.950909,1862.786573,79.27786479,94.58301581
